"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1501808;"PA";58,2232161008335;41,7767838991665;0,935149420613946;12,9294572067493;12,9294572067493;70,8070746086603;1,74832282984346;0,650538727383615;0,207118046307399;451,82633279483;474,788661037394;469,744280553883;448,400742894057;553,289057558507;478,479416416416
1501907;"PA";68,8668866886689;31,1331133113311;1,32013201320132;9,13091309130913;17,3817381738174;70,4070407040704;1,76017601760176;0;0,197539922643058;446,177720207254;465,378048780488;458,72528363047;437,145768566494;548,24347826087;469,740442834138
1502103;"PA";58,5458409228901;41,4541590771099;2,86885245901639;17,1220400728597;9,31997571341834;69,6114146933819;0,971463266545234;0,106253794778385;0,199668411388584;464,798888888889;482,456647521804;471,796194727891;466,680955555556;615,357142857143;498,044712680237
1502152;"PA";63,7636080870918;36,2363919129082;1,08864696734059;24,4945567651633;11,6640746500778;59,5645412130638;2,79937791601866;0,388802488335925;0,687226004620056;490,477195121951;509,289851767389;505,053356086462;513,438658536585;641,093935790725;529,816696969697
1502202;"PA";66,2014717076884;33,7985282923116;0,96422227860949;21,1621415884293;7,02867292565339;68,1806648058868;2,28368434407511;0,380614057345851;0,327785839967076;464,352838933951;485,668915929204;480,234645090107;467,289378138277;601,737781225756;498,032773499572
1502301;"PA";65,9226190476191;34,077380952381;1,28968253968254;12,9464285714286;7,34126984126984;76,4880952380952;0,992063492063492;0,942460317460317;0,227572301279519;459,824228743416;478,023295454545;474,770830376153;467,870428893905;598,330804248862;493,416705618508
1502400;"PA";63,0492480094367;36,9507519905633;1,41551164848127;22,8546151577706;10,6900619286346;62,1203184901209;2,4476555588322;0,471837216160425;0,447510565346381;488,78710718898;515,653610145224;504,809334150327;507,083229278794;666,429337336479;533,988570993297
1502707;"PA";62,0013080444735;37,9986919555265;1,11183780248528;18,705035971223;14,9771092217135;61,3472858077175;3,72792674950948;0,13080444735121;0,400857171405733;463,948408871745;480,502734731085;476,510574293528;476,551205400193;580,822179732314;493,767728787879
1502756;"PA";64,9725274725275;35,0274725274725;1,51098901098901;13,0494505494506;16,0714285714286;67,3076923076923;2,06043956043956;0;0,258919391620284;454,128293736501;473,492354124748;469,433802816901;453,738660907127;577,002141327623;483,13959251837
1502806;"PA";56,8758344459279;43,1241655540721;2,00267022696929;16,0213618157543;11,4819759679573;67,9572763684913;1,60213618157543;0,934579439252336;0,196540517226432;444,177594339623;462,656673960613;457,342358078603;442,190094339623;584,837209302326;476,76639070443
1502905;"PA";63,1008801624915;36,8991198375085;1,7603249830738;18,6188219363575;8,53080568720379;69,3297224102911;1,1509817197021;0,609343263371699;0,189559959054712;456,076907001045;476,073445212241;473,09960591133;446,73500522466;570,520722635494;482,605130847236
1502939;"PA";66,7032967032967;33,2967032967033;1,0989010989011;20,1098901098901;12,4175824175824;61,7582417582418;4,06593406593407;0,549450549450549;0,40274561747776;461,093425605536;484,900164203612;484,573070607553;475,23171577123;578,529914529915;494,861760450161
1502954;"PA";65,5102040816327;34,4897959183673;1,63265306122449;22,2448979591837;13,0612244897959;58,9795918367347;3,26530612244898;0,816326530612245;0,365256316812439;460,976973684211;472,056134969325;472,854878048781;472,862828947368;552,2;483,254335347432
1503044;"PA";66,3414634146341;33,6585365853659;1,95121951219512;17,5609756097561;11,7073170731707;65,8536585365854;2,4390243902439;0,48780487804878;0,348519163763066;456,815151515152;461,032679738562;460,802614379085;450,792424242424;536,546762589928;468,204545454545
1503093;"PA";71,3513513513514;28,6486486486486;1,35135135135135;18,6486486486486;13,2432432432432;65,4054054054054;0,540540540540541;0,810810810810811;0,354763513513514;464,03375;491,083464566929;489,18828125;478,242916666667;582,304526748971;498,998489583333
1503200;"PA";62,3688155922039;37,6311844077961;1,44927536231884;17,2913543228386;8,44577711144428;71,2143928035982;1,14942528735632;0,449775112443778;0,241186575439022;456,670620155039;477,851537335286;471,390124359912;452,806051202483;592,300395256917;487,378415998055
1503309;"PA";64,5505332656171;35,4494667343829;1,11731843575419;17,6231589639411;14,2204164550533;64,9568308786186;1,52361604875571;0,558659217877095;0,180675933881409;449,048704663212;462,717045454545;459,882990786676;448,054182087343;571,621411947246;475,366445698166
1503606;"PA";65,3440482169764;34,6559517830236;1,65745856353591;19,537920642893;12,6067302862883;61,7277749874435;2,9633350075339;1,50678051230537;0,452542398479261;475,402938901779;500,529094827586;492,107250538406;492,072621809745;645,538694992413;518,607324780233
1503705;"PA";59,0379008746356;40,9620991253644;1,89504373177843;14,5772594752187;14,1399416909621;63,9941690962099;4,51895043731778;0,87463556851312;0,310867289092508;453,912581344902;468,986721991701;467,012190082645;453,154229934924;578,093126385809;482,455245901639
1503804;"PA";69,5966907962771;30,4033092037229;1,44777662874871;17,4767321613237;14,2709410548087;63,4953464322647;2,89555325749741;0,413650465356774;0,325544212624099;456,787608069164;479,10826446281;474,192159559835;461,656051873199;582,352941176471;489,39940427467
1503903;"PA";61,2021857923497;38,7978142076503;1,7304189435337;12,0218579234973;7,65027322404372;75,1366120218579;1,82149362477231;1,63934426229508;0,293381922924273;455,981906077348;476,923932729625;470,880724450194;456,757596685083;570,285714285714;484,450525525526
1504000;"PA";58,5820895522388;41,4179104477612;1,77238805970149;18,1902985074627;5,03731343283582;74,3470149253731;0,559701492537313;0,0932835820895522;0,186089472819883;445,770070921986;461,043224932249;454,825439783491;435,437021276596;538,016997167139;466,036327035538
1504059;"PA";66,1165048543689;33,8834951456311;1,06796116504854;17,1844660194175;10,7766990291262;67,378640776699;3,20388349514563;0,388349514563107;0,262062879138122;463,589670014347;482,512978142077;474,903005464481;471,714921090387;602,402315484805;496,721657584015
1504208;"PA";63,4053621448579;36,5946378551421;1,20048019207683;18,2272909163665;12,5450180072029;65,6162464985994;1,89075630252101;0,520208083233293;0,531284589052071;480,371454517936;500,353441121763;493,120368518783;498,4112776264;632,800960672471;518,280931560737
1504422;"PA";63,5450516986706;36,4549483013294;1,65435745937962;19,4091580502216;13,7666174298375;63,2791728212703;1,68389955686854;0,206794682422452;0,313963267161199;474,035632688928;502,921909880116;492,673701566364;481,368804920914;619,075447012647;512,003786759677
1504604;"PA";61,1461619348055;38,8538380651945;1,31440588853838;15,8780231335436;14,0378548895899;66,8769716088328;1,41955835962145;0,473186119873817;0,161294440385529;450,444259699129;460,074575018477;454,307828655835;443,986302454474;563,092948717949;471,933463522476
1504703;"PA";68,3244523386619;31,6755476613381;1,77619893428064;12,1965660153937;17,7027827116637;65,1272942569568;2,72350503256365;0,473653049141504;0,223832770824334;454,304942965779;472,47774822695;468,16407079646;448,729467680608;552,757973733584;477,458168433451
1504802;"PA";66,0847880299252;33,9152119700748;0,748129675810474;15,7938487115544;6,73316708229426;74,2310889443059;1,66251039068994;0,831255195344971;0,266220748748804;454,052219626168;472,080109289617;468,064043715847;460,645093457944;605,077105575326;488,528324275362
