"code_muni";"RENDA_MEDIA";"NOTA_MEDIA";"RAZAO_MEDIA";"Nome_Município";"ANO"
2301851;0,0230496453900709;504,139706959707;10977,162671175;"Banabuiú";2024
2301901;0,0402284726480005;542,19743315508;7235,60736948703;"Barbalha";2024
2301950;0,0232061008376798;502,012364425163;10811,4829880334;"Barreira";2024
2302008;0,0258818958818959;532,401699115044;10867,8939285819;"Barro";2024
2302057;0,0252882951426185;509,664463768116;10223,8787672321;"Barroquinha";2024
2302107;0,029272775815329;492,128601346298;8233,19943645696;"Baturité";2024
2302206;0,0260104236095682;510,91965583174;9988,29006906945;"Beberibe";2024
2302305;0,0172438063063063;535,49106557377;16491,200406825;"Bela Cruz";2024
2302404;0,0451690922270548;492,481384297521;5343,50752687816;"Boa Viagem";2024
2302503;0,0327628968253968;522,930450054885;8296,28867994925;"Brejo Santo";2024
2302602;0,0355341779765174;520,04731277533;7568,13096824838;"Camocim";2024
2302701;0,0157998199279712;505,375757575758;16092,3199590165;"Campos Sales";2024
2302800;0,0276687642649652;527,789921524664;9999,35952596874;"Canindé";2024
2303006;0,0170277863300493;494,621906005222;14300,2678848224;"Caridade";2024
2303105;0,0245008801185844;528,35514041514;11315,3135345882;"Cariré";2024
2303204;0,0237864269876465;528,770208333333;11672,6319794701;"Caririaçu";2024
2303501;0,0282080558407258;518,426732673267;9476,25508764553;"Cascavel";2024
2303709;0,0399825586598518;518,940986758571;6698,4454155882;"Caucaia";2024
2303808;0,0313773052573631;496,286886956522;7813,50995394961;"Cedro";2024
2303907;0,0268381946746216;512,991657142857;9757,42445860135;"Chaval";2024
2304004;0,02760370105489;521,655408805031;9800,69332974846;"Coreaú";2024
2304103;0,0359461701664672;533,749104704097;7862,56514658552;"Crateús";2024
2304202;0,0374086950414384;546,387072555205;7893,0064849397;"Crato";2024
2304251;0,0180738993710692;548,721801801802;16465,8326181771;"Cruz";2024
2304285;0,0410242998801351;559,561668839635;7518,51146127638;"Eusébio";2024
2304301;0,0313815562456867;523,322037037037;8673,94959338419;"Farias Brito";2024
2304350;0,0480288082083662;508,821280227596;5365,55642000516;"Forquilha";2024
2304400;0,0431210293783526;560,238198387399;7168,6182552632;"Fortaleza";2024
2304707;0,0336957994579946;486,476607142857;6984,74619770498;"Granja";2024
2305001;0,0368837000019147;527,207669172932;7485,35719460358;"Guaraciaba do Norte";2024
2305209;0,027801945925718;543,984951456311;10533,9731340675;"Hidrolândia";2024
2305233;0,0361184084124028;509,615635179153;7156,89440762809;"Horizonte";2024
2305308;0,0270829432690507;519,275;9901,25029381265;"Ibiapina";2024
2305357;0,0294207528582529;518,961542168675;9103,83032885381;"Icapuí";2024
2305407;0,0294841473550406;500,624880382775;8462,34002897561;"Icó";2024
2305506;0,031024142045399;530,103479299363;8992,46396213356;"Iguatu";2024
2305605;0,0300200393994973;502,23479704797;8364,9056453995;"Independência";2024
2305803;0,0231692087139015;515,46203313253;11409,1955576336;"Ipu";2024
2305902;0,0286830357142857;509,542342995169;9009,58830053196;"Ipueiras";2024
2306009;0,0198744769874477;515,947302452316;13324,9947970744;"Iracema";2024
2306108;0,0226173272777319;519,595450643777;11870,3438008834;"Irauçuba";2024
2306256;0,0341141054122799;511,809603283174;7641,69542576763;"Itaitinga";2024
2306306;0,0266911351519382;525,918429817605;10295,4943000111;"Itapajé";2024
2306405;0,0308794647437307;508,883892733564;8347,42100851657;"Itapipoca";2024
2306553;0,0235902740568752;511,566532156368;11040,4199429155;"Itarema";2024
2306603;0,0139406496613434;493,367646176912;17377,0700836597;"Itatira";2024
2306702;0,0328095903165736;480,330833333333;6986,09251507627;"Jaguaretama";2024
2306900;0,0221011594742063;508,028040201005;11624,1883373058;"Jaguaribe";2024
2307007;0,0169996769657584;520,27827510917;15833,1405738664;"Jaguaruana";2024
2307106;0,0237770263599566;509,832510566357;10880,7765382327;"Jardim";2024
2307254;0,0309423300276959;534,335645933014;9153,01613289993;"Jijoca de Jericoacoara";2024
2307304;0,0430135119672128;551,340370845814;6979,67585336109;"Juazeiro do Norte";2024
2307403;0,039337654782681;507,451395045632;6516,18395813688;"Jucás";2024
2307502;0,0278584315398425;517,984219910847;9579,29808536362;"Lavras da Mangabeira";2024
2307601;0,0428508308583654;549,254541436464;6957,49733352631;"Limoeiro do Norte";2024
2307635;0,0175907425907426;503,756230031949;14361,8854479118;"Madalena";2024
2307650;0,0399807215906744;522,221284486658;6780,80018820603;"Maracanaú";2024
2307700;0,0286130851348243;515,899546925566;9253,79230089767;"Maranguape";2024
2307809;0,0159128850913125;509,298720647773;16224,5073200914;"Marco";2024
2308005;0,0238673478465312;499,220322234157;10394,9682147116;"Massapê";2024
2308104;0,0258403907584875;517,324455159113;10301,8742110808;"Mauriti";2024
2308302;0,0465415622389307;525,464972375691;5894,62319651593;"Milagres";2024
2308401;0,0210327980608999;522,093711911357;12883,3886545556;"Missão Velha";2024
2308500;0,0288396087117017;509,370214917826;8954,70592196488;"Mombaça";2024
2308609;0,0320416197975253;498,960737527115;7734,96281065843;"Monsenhor Tabosa";2024
2308708;0,0366738945578231;534,817251184834;7735,67287045376;"Morada Nova";2024
2309003;0,0303732971477224;520,061226309922;8854,5285354405;"Mucambo";2024
2309102;0,018291761148904;529,39768;15213,2797785124;"Mulungu";2024
2309201;0,0294651794651795;495,017548638132;8277,48390015268;"Nova Olinda";2024
2309300;0,0327169055324395;500,803427265804;7631,63334681017;"Nova Russas";2024
2309409;0,0281268836648583;504,138532544379;8995,61201159656;"Novo Oriente";2024
2309458;0,0225139283086303;485,357333333333;10404,1076316097;"Ocara";2024
2309508;0,0179070580013976;491,06263681592;13399,3332013105;"Orós";2024
2309607;0,037292519483136;516,540330773774;7117,2539279305;"Pacajus";2024
2309706;0,0332502307403882;512,784139737991;7869,54357643463;"Pacatuba";2024
2309805;0,01230854743083;482,02249382716;18759,5242350697;"Pacoti";2024
2310209;0,0340214748504566;510,139840909091;7613,42187684773;"Paracuru";2024
2310258;0,0182176637778399;526,545624211854;15118,6028884166;"Paraipaba";2024
2310308;0,0260820895522388;490,228719851577;9167,54462378006;"Parambu";2024
2310506;0,0372890969253198;495,595543478261;6556,22054800309;"Pedra Branca";2024
2310704;0,0185712599487387;515,52252236136;14237,1881655405;"Pentecoste";2024
2310852;0,0217137204043629;504,941227436823;11689,4397970522;"Pindoretama";2024
2311108;0,0336749633967789;504,9775;7538,46402173913;"Porteiras";2024
2311264;0,0284798534798535;499,890627802691;8734,96866754142;"Quiterianópolis";2024
2311306;0,0288353949389603;505,097891373802;8807,85201352125;"Quixadá";2024
2311405;0,0346255228926709;511,330634812287;7514,99509823619;"Quixeramobim";2024
2311603;0,0205644678200029;497,621032110092;11986,7450141512;"Redenção";2024
2311801;0,0327310657596372;541,698163090129;8877,74829038594;"Russas";2024
2312007;0,0269253918443249;511,646403061224;9675,86301315559;"Santana do Acaraú";2024
2312106;0,0149932057190122;486,489621993127;15698,418764085;"Santana do Cariri";2024
2312205;0,0171261827206453;495,640406582769;14277,577821706;"Santa Quitéria";2024
2312304;0,0304290127874797;522,941030674847;8932,95594481756;"São Benedito";2024
2312403;0,0381795630950157;499,434978479197;6503,87166194716;"São Gonçalo do Amarante";2024
2312700;0,0246509674429382;521,947279279279;10986,4766933057;"Senador Pompeu";2024
2312908;0,036771893636719;551,7359055699;8175,15433226742;"Sobral";2024
2313005;0,0374056674967927;502,052122370937;6708,39846374758;"Solonópole";2024
2313104;0,0308343880187734;528,815687943262;9006,03857531366;"Tabuleiro do Norte";2024
2313203;0,0433789110618379;498,136246056782;5694,38558991611;"Tamboril";2024
2313302;0,0312180689886017;515,168857566766;8458,20597241855;"Tauá";2024
2313351;0,0124605232434103;481,955766423358;18525,367026255;"Tejuçuoca";2024
2313401;0,0381272260403733;523,009748644653;7131,11801935829;"Tianguá";2024
2313500;0,0227058610381375;508,136620155039;11319,3954513923;"Trairi";2024
2313609;0,0292939814814815;525,517913669065;9367,04059304907;"Ubajara";2024
2313807;0,0134570580746402;502,410724637681;18673,5260592535;"Uruburetama";2024
2313906;0,0215394593689849;486,816348547718;10942,5378097977;"Uruoca";2024
2313955;0,0277371982162079;530,442177954847;10070,3097615544;"Varjota";2024
2314003;0,0259761598893684;509,080758122744;9930,67332590306;"Várzea Alegre";2024
2314102;0,0202707397742444;510,04295990566;12773,2368324634;"Viçosa do Ceará";2024
2400109;0,0360699378141239;544,093503480278;8122,37340108635;"Acari";2024
2400208;0,0329863499010107;520,389399881165;8163,05534529341;"Açu";2024
2400505;0,0330373161105131;517,412084507042;8060,34254163591;"Alexandria";2024
2400703;0,035694836772423;499,805180952381;6966,97907705547;"Alto do Rodrigues";2024
2400802;0,0351607873302088;500,59087755102;7095,14480458418;"Angicos";2024
2401008;0,03299838498514;540,730989541432;8776,52011369197;"Apodi";2024
2401107;0,0414830376595082;518,307197106691;6440,87830066247;"Areia Branca";2024
2401453;0,0440940244163632;515,180852878465;5988,58589964567;"Baraúna";2024
2402006;0,0533753586712541;553,102370030581;5657,71130252315;"Caicó";2024
2402204;0,040440922588219;497,151727659574;6083,73182196508;"Canguaretama";2024
2402303;0,0392900370024553;498,887746341463;6306,12148127985;"Caraúbas";2024
2402600;0,0349909367996971;511,649794372294;7445,63644762292;"Ceará-Mirim";2024
2403103;0,0352507065628184;534,066855813953;8026,70026797135;"Currais Novos";2024
2403251;0,0640169740194107;545,593135704875;4599,92275822952;"Parnamirim";2024
2403608;0,0538856396647493;512,93945259042;4858,79826646461;"Extremoz";2024
2404200;0,0474211781449974;514,789817833174;5560,17012118432;"Goianinha";2024
2404705;0,0271229248580166;495,734666666667;9018,74218754719;"Ipanguaçu";2024
2405603;0,0301823387582881;531,657916666667;9294,77065754656;"Jardim de Piranhas";2024
2405801;0,032550228073813;498,142982086407;7588,97853269236;"João Câmara";2024
2406106;0,033791928721174;511,432756539235;7703,40037963337;"Jucurutu";2024
2407005;0,0336577365989131;505,957361376673;7571,43489514689;"Luís Gomes";2024
2407104;0,047042618301239;515,979283065513;5630,19858651314;"Macaíba";2024
2407203;0,0422380952380952;516,535816023739;6283,80173224185;"Macau";2024
2408003;0,0614017740249148;548,229272020725;4838,77341882937;"Mossoró";2024
2408102;0,0649142506238125;568,484940753094;4888,98720547927;"Natal";2024
2408201;0,0367992349294288;500,667914893617;6781,33432317774;"Nísia Floresta";2024
2408300;0,0307196912744951;513,723812423873;8548,38709404282;"Nova Cruz";2024
2408904;0,040416987722813;533,494179620035;6986,52214154622;"Parelhas";2024
2409308;0,0281601026068345;504,983765020027;9015,01562563248;"Patu";2024
2409407;0,0351565387279673;526,183055461041;7823,95154396204;"Pau dos Ferros";2024
2410207;0,0384193121693122;505,18401937046;6612,92472522182;"Portalegre";2024
2411056;0,0440072639225182;498,566424242424;5622,85409695302;"Tibau";2024
2411205;0,0354386623036965;516,10001039501;7477,14482347634;"Santa Cruz";2024
2411502;0,0307771551289564;513,921262699565;8538,84192994531;"Santo Antônio";2024
2412005;0,0575808958598276;525,916307151231;4772,35206309021;"São Gonçalo do Amarante";2024
2412203;0,042271480058268;499,832571428571;5883,69678766251;"São José de Mipibu";2024
2412500;0,046079318667038;529,964928315412;6051,41170446339;"São Miguel";2024
2414407;0,0373877228616565;505,829794871795;6812,65868515935;"Touros";2024
2414506;0,0285430839002268;506,030968992248;8930,74377958939;"Umarizal";2024
2414803;0,0276394110275689;495,045444839858;8825,27650811931;"Vera Cruz";2024
2500304;0,0325209797033568;508,217506849315;7905,58922869036;"Alagoa Grande";2024
2500403;0,0302897833498295;495,316266233766;8062,00108509989;"Alagoa Nova";2024
2500502;0,0318796829525048;494,160573770492;7623,68227226664;"Alagoinha";2024
2500601;0,0427896158463385;490,224775280899;5587,91591257903;"Alhandra";2024
2500700;0,0391942371204516;513,892285012285;6704,36024063268;"São João do Rio do Peixe";2024
2501005;0,0394610029235419;503,802941176471;6403,35831469005;"Araruna";2024
2501104;0,0282359428146258;506,942413793103;9060,16900064661;"Areia";2024
2501302;0,0348404353953419;497,551580698835;7073,14871075872;"Aroeiras";2024
2501500;0,0281047279113906;513,384381926684;9331,68194168463;"Bananeiras";2024
2501807;0,0489735339352864;521,283550221099;5516,52144560557;"Bayeux";2024
2502508;0,0342411709491963;517,165893854749;7769,766234031;"Boqueirão";2024
2503001;0,0383352342933181;490,910513595166;6255,09451071653;"Caaporã";2024
2503209;0,043675872363188;529,982481047553;6384,81765695861;"Cabedelo";2024
2503506;0,0314150228591976;495,195745614035;7769,39576673188;"Cacimba de Dentro";2024
2503704;0,0430941568271269;530,642946564886;6486,33056416901;"Cajazeiras";2024
2504009;0,053480943622826;552,823183843184;5641,32125212569;"Campina Grande";2024
2504306;0,0282346776669737;522,036135552913;9595,15595496971;"Catolé do Rocha";2024
2504405;0,023270295202952;498,15368547419;10615,8380596242;"Conceição";2024
2505105;0,0369081877355259;504,580435356201;6867,32269740335;"Cuité";2024
2505600;0,0233651226158038;513,568783783784;11232,5018832243;"Diamante";2024
2506004;0,0353630098327541;521,173790112749;7636,61779328011;"Esperança";2024
2506301;0,0356466491099311;524,337727422003;7664,6118006611;"Guarabira";2024
2506806;0,0368093273265687;502,125738295318;6819,07974216481;"Ingá";2024
2506905;0,0226666951129317;500,051182662539;10982,2442761195;"Itabaiana";2024
2507002;0,0249554608641325;520,486747572815;10793,8999419548;"Itaporanga";2024
2507101;0,0220419337606838;511,105967365967;11795,0616397235;"Itapororoca";2024
2507309;0,0270698001109501;500,234201550388;9202,6612878319;"Jacaraú";2024
2507507;0,0567813392776322;561,411142061281;5464,66754762711;"João Pessoa";2024
2507705;0,0290617211071757;491,028127600555;8255,12455768901;"Juazeirinho";2024
2508901;0,0331526281983599;502,177494305239;7572,77802541336;"Mamanguape";2024
2509107;0,038415877400684;507,975751879699;6686,18730741591;"Mari";2024
2509701;0,0410912344735874;509,232196721311;6281,44177287301;"Monteiro";2024
2510808;0,0343048676469729;526,655843270869;8031,97511520445;"Patos";2024
2511301;0,0285097372282246;521,583658536585;9486,71172839946;"Piancó";2024
2511400;0,0385107669671692;509,968450704225;6721,45664938058;"Picuí";2024
2512002;0,0338248963248963;505,772926829268;7528,56488851482;"Pocinhos";2024
2512101;0,0267970295987537;517,008978873239;9922,33030505759;"Pombal";2024
2512309;0,037464118595415;522,600936819172;7246,42529965717;"Princesa Isabel";2024
2512507;0,0380674495047792;512,949555728761;6878,04302980396;"Queimadas";2024
2512705;0,0304017250207462;520,316597633136;8854,64878882485;"Remígio";2024
2512903;0,0331548525041676;482,198767268863;6969,68165488947;"Rio Tinto";2024
2513406;0,031234335839599;509,999431279621;8288,29633545186;"Santa Luzia";2024
2513703;0,0462797295899902;516,757324540744;5739,82015223786;"Santa Rita";2024
2513901;0,028602050404376;530,792747747748;9778,06639012702;"São Bento";2024
2514503;0,0390810778514668;515,156571428571;6756,12306375172;"São José de Piranhas";2024
2515104;0,0402727372704278;516,75197640118;6595,82621904951;"São Sebastião de Lagoa de Roça";2024
2515302;0,0332127752255727;506,981955085865;7703,72103349136;"Sapé";2024
2515401;0,0475389194139194;491,190160427807;5049,97091619872;"São Vicente do Seridó";2024
2516003;0,0332121957121957;514,368448598131;7926,25850092364;"Solânea";2024
2516102;0,0319556226246367;497,778978873239;7718,79746392654;"Soledade";2024
2516201;0,03293603705416;522,110462138085;8227,77985379564;"Sousa";2024
2516300;0,0331730628172403;502,778542024014;7586,23173900075;"Sumé";2024
2516508;0,0397733697700716;513,128754578755;6587,54226995141;"Taperoá";2024
2516607;0,0267554302422723;542,791318181818;10901,38770114;"Tavares";2024
2516904;0,0362523431185403;507,83461430575;7081,32474268844;"Uiraúna";2024
2600054;0,0429605822158188;512,743602209945;6089,85234174993;"Abreu e Lima";2024
2600104;0,0262650265585686;526,439168975069;10482,3487751338;"Afogados da Ingazeira";2024
2600203;0,0217408846383742;484,701001137656;10743,8590941865;"Afrânio";2024
2600302;0,0369902426820115;516,292165450122;7168,70575112706;"Agrestina";2024
2600401;0,0261253257521914;507,023053435114;9795,21005259232;"Água Preta";2024
2600500;0,0262248297259546;493,262280431433;9233,3213584905;"Águas Belas";2024
2600708;0,0255240763802408;503,778842105263;9898,84367768374;"Aliança";2024
2600807;0,0436182184316513;511,130983981693;5961,0638244917;"Altinho";2024
2601052;0,0318844764273869;491,771926121372;7547,62044374253;"Araçoiaba";2024
2601102;0,0229352598977118;521,590602189781;11792,7855797599;"Araripina";2024
2601201;0,0312794074997511;519,14648814078;8568,7840520289;"Arcoverde";2024
2601409;0,0308083581612214;509,523945986497;8387,46240985185;"Barreiros";2024
2601607;0,0183190883190883;473,445795053004;12136,2914562371;"Belém do São Francisco";2024
2601706;0,0381973652405124;533,772369146006;7399,78706296271;"Belo Jardim";2024
2601904;0,035253989030167;537,319265246143;8118,20940323208;"Bezerros";2024
2602100;0,0289160167238143;510,056281221092;8954,77007411745;"Bom Conselho";2024
2602209;0,0355224960525529;522,858201516793;7649,74964357168;"Bom Jardim";2024
2602308;0,0303517766329833;523,754572025052;8982,49138169988;"Bonito";2024
2602605;0,0271338601157878;530,146751592357;10283,3415666503;"Brejo da Madre de Deus";2024
2602902;0,0442779623915394;515,893854712042;5979,81118396348;"Cabo de Santo Agostinho";2024
2603009;0,0255424930688846;470,25391598916;8579,19058246138;"Cabrobó";2024
2603207;0,027762891928736;502,736193265007;9063,03975503979;"Caetés";2024
2603454;0,0473815908589199;522,953287179487;5737,10764564405;"Camaragibe";2024
2603900;0,0286953913320034;511,907775;9088,14143646645;"Carnaíba";2024
2603926;0,0298486444725383;480,084786729858;7670,86046203917;"Carnaubeira da Penha";2024
2604007;0,0348039231974283;532,537929366231;8085,81054985852;"Carpina";2024
2604106;0,0510654089998253;549,662373563899;5846,27401231468;"Caruaru";2024
2604205;0,0250646461280209;504,903238512035;10125,1474772795;"Catende";2024
2605004;0,0303848283499446;524,098040935673;8984,02445430204;"Cupira";2024
2605103;0,0320393703166546;512,336063268893;8152,97119410329;"Custódia";2024
2605202;0,0273178436995877;500,808163265306;9140,11244851929;"Escada";2024
2605301;0,024384091082172;506,706514181153;10481,6912518843;"Exu";2024
2605459;0,0693148688046647;519,820487804878;3876,52018158036;"Fernando de Noronha";2024
2605707;0,0314935309015147;491,567627627628;7634,82597043647;"Floresta";2024
2606002;0,0354094625783335;531,212143634385;7910,09304404889;"Garanhuns";2024
2606101;0,0324653033200922;501,066170500677;7698,87063848836;"Glória do Goitá";2024
2606200;0,0343877045992859;515,639797468354;7692,27840446924;"Goiana";2024
2606408;0,0320480351941026;535,486116803279;8873,12170874073;"Gravatá";2024
2606606;0,0275708264557185;484,508917748918;8465,0678906475;"Ibimirim";2024
2606804;0,0401347359360574;512,579502109705;6514,54397323709;"Igarassu";2024
2607208;0,0417296933026927;516,149362445415;6351,09777881625;"Ipojuca";2024
2607307;0,0188017067292033;513,825238095238;13972,4144131659;"Ipubi";2024
2607653;0,0269386361367493;511,136489859594;9652,177212672;"Itambé";2024
2607901;0,0448507125303904;528,704343376919;6189,07321012638;"Jaboatão dos Guararapes";2024
2608503;0,0280009920634921;521,511529411765;9656,49819830146;"Lagoa de Itaenga";2024
2608750;0,0335901973401973;494,265518590998;7238,58559473321;"Lagoa Grande";2024
2608800;0,0358137628724526;514,390058862001;7351,08622346145;"Lajedo";2024
2608909;0,0284741289710571;533,178116634799;9905,76803671506;"Limoeiro";2024
2609006;0,0323537602175373;519,844005449591;8305,80444568943;"Macaparana";2024
2609303;0,0305996871322369;491,517447916667;7856,20607419241;"Mirandiba";2024
2609402;0,0442713351434995;517,619043693322;6019,67487155068;"Moreno";2024
2609501;0,0374646956997085;518,466791808874;7135,96592247122;"Nazaré da Mata";2024
2609600;0,0414721537592252;534,996832316187;6844,99854925043;"Olinda";2024
2609709;0,0309468389903172;507,246514131898;8276,33847230845;"Orobó";2024
2609907;0,0299054048550016;504,571661600811;8475,1122022821;"Ouricuri";2024
2610004;0,0260112352748176;504,581644962303;9744,31403523877;"Palmares";2024
2610202;0,0259675556629871;515,912114695341;10197,0365687042;"Panelas";2024
2610400;0,0189061763319189;491,185621621622;12697,7352483656;"Parnamirim";2024
2610509;0,0288558906794425;497,115700197239;8524,97339035495;"Passira";2024
2610608;0,0334652450723879;516,082670025189;7917,54757665913;"Paudalho";2024
2610707;0,0454931366142495;531,064146090535;6153,54681881508;"Paulista";2024
2610905;0,0378756973136903;512,170974106042;6892,30806614573;"Pesqueira";2024
2611002;0,0286579266692903;506,919507389163;8925,96000893798;"Petrolândia";2024
2611101;0,0478797666439884;542,310301899221;6081,69843567484;"Petrolina";2024
2611606;0,0492822954026847;557,641322605965;6219,70466475608;"Recife";2024
2611804;0,0249097201218761;503,164165733483;10118,3058059385;"Ribeirão";2024
2611903;0,0303909559536569;501,063371150729;8224,26815174446;"Rio Formoso";2024
2612208;0,0268013816672052;513,094987080103;9774,68215381828;"Salgueiro";2024
2612505;0,0498026247536051;530,142796081923;5602,57210262247;"Santa Cruz do Capibaribe";2024
2612604;0,0233213909434936;475,203458823529;9608,49459478943;"Santa Maria da Boa Vista";2024
2613008;0,0321258396541149;522,24961589404;8439,61181445142;"São Bento do Una";2024
2613107;0,0381238569892923;522,151453855879;7109,23487967133;"São Caitano";2024
2613503;0,0226306308175318;502,044833702882;11087,8408881335;"São José do Belmonte";2024
2613602;0,0280205055590518;523,283807285546;9713,02272587391;"São José do Egito";2024
2613701;0,0457773918001191;510,399219165927;5663,91419367088;"São Lourenço da Mata";2024
2613909;0,0398757451384814;529,242224239673;6974,72168291285;"Serra Talhada";2024
2614105;0,0289266748366013;508,169543973941;8886,24584145749;"Sertânia";2024
2614501;0,0310365916767814;533,418849487786;9095,67817328908;"Surubim";2024
2614600;0,0297811657332504;524,266178184846;9171,77590129997;"Tabira";2024
2615300;0,0321093040832467;521,863213399504;8431,92405221783;"Timbaúba";2024
2615706;0,0288467677573823;522,730809248555;9415,64100120181;"Triunfo";2024
2616308;0,0275142857142857;508,778956158664;9364,5518853097;"Vicência";2024
2616407;0,036211822580886;534,259056813962;7818,96730498768;"Vitória de Santo Antão";2024
2700102;0,0242464188927604;477,933480662983;9354,51464672611;"Água Branca";2024
2700300;0,0392795222676565;531,272289045365;7132,27332899739;"Arapiraca";2024
2700409;0,0305633583021223;481,238829113924;7529,23899393426;"Atalaia";2024
2700706;0,0228047434074382;476,002566277837;9861,21888152825;"Batalha";2024
2701001;0,0353145595900698;499,974070588235;7046,78391793427;"Boca da Mata";2024
2701407;0,0390731195462834;511,314289732771;6659,1634544194;"Campo Alegre";2024
2702306;0,0339315163463909;504,799891304348;7476,2320880284;"Coruripe";2024
2702405;0,0347650559020446;481,078886075949;6614,65601332243;"Delmiro Gouveia";2024
2702900;0,0195667870770382;501,986053639847;12821,0141323733;"Girau do Ponciano";2024
2703106;0,0292964244521338;490,560892307692;8173,04148152635;"Igaci";2024
2704302;0,0539629858873623;540,621502925509;5364,81623774098;"Maceió";2024
2704708;0,0493949096880131;513,676669970268;5315,46006721383;"Marechal Deodoro";2024
2705705;0,0244462932595951;476,265301204819;9209,79302727012;"Olho d'Água das Flores";2024
2706307;0,0321518135658721;496,59939763356;7635,00936364371;"Palmeira dos Índios";2024
2706703;0,027461518445125;493,637222222222;8831,16578956959;"Penedo";2024
2706901;0,0311980400322182;497,228848346636;7888,599671405;"Pilar";2024
2707305;0,0280312989668818;469,03246882793;7773,8983514602;"Porto Calvo";2024
2707701;0,0439219185129126;498,772815087397;5638,47899801073;"Rio Largo";2024
2708006;0,0348909499491115;488,704227198252;6809,33673473406;"Santana do Ipanema";2024
2708402;0,0254813090284658;482,78144373673;9091,42632656494;"São José da Tapera";2024
2708501;0,0349632875097141;479,774771024147;6539,85329499172;"São Luís do Quitunde";2024
2708600;0,0428118848980624;517,397937293729;6219,7200129766;"São Miguel dos Campos";2024
2709152;0,0345738995343685;517,485483870968;7704,23606993435;"Teotônio Vilela";2024
2709202;0,0264435471640886;476,530333333333;8524,2094010538;"Traipu";2024
2709301;0,0298154954932989;485,31995508982;7854,97444248269;"União dos Palmares";2024
2709400;0,0246452830635236;485,973509843856;9529,349256753;"Viçosa";2024
2800308;0,0523453964615861;556,528727971804;5834,49068335798;"Aracaju";2024
2800506;0,0426854074963319;515,478;6193,17034803328;"Areia Branca";2024
2800670;0,0316050744622173;515,473483365949;8364,27339166607;"Boquim";2024
2801009;0,0256458249021988;523,208220858896;10609,4548292563;"Campo do Brito";2024
2801207;0,0363291180926036;502,617820359281;6922,76150822624;"Canindé de São Francisco";2024
2801306;0,0296562622065978;492,771114503817;8148,40092862598;"Capela";2024
2801405;0,0241003401360544;491,995047879617;9994,67420458787;"Carira";2024
2801504;0,034774498621804;487,977786720322;6811,24951063448;"Carmópolis";2024
2802106;0,0394663277161901;520,477989497374;6825,00767323423;"Estância";2024
2802403;0,0307161085871333;487,877739130435;7707,9340457082;"Gararu";2024
2802809;0,0285836134905284;468,533762711864;7606,23784616692;"Indiaroba";2024
2802908;0,0352929825106718;547,610607526882;8400,83740265447;"Itabaiana";2024
2803005;0,0269819345786197;509,156447638604;9563,30417623466;"Itabaianinha";2024
2803203;0,0384263196019148;484,416219839142;6071,2611110307;"Itaporanga d'Ajuda";2024
2803302;0,0280743168184848;494,267644628099;8660,85704596755;"Japaratuba";2024
2803500;0,0366699049273256;533,014812603648;7687,36142518839;"Lagarto";2024
2803609;0,0362918434700613;494,581420765027;6708,43356209968;"Laranjeiras";2024
2804003;0,0316411277348777;505,912772727273;8052,58190738938;"Maruim";2024
2804201;0,0234153091060986;506,097237237237;10889,3389398318;"Monte Alegre de Sergipe";2024
2804409;0,0190684252424374;478,814975272008;11940,9428087048;"Neópolis";2024
2804458;0,0273632595288646;504,53628032345;9261,18761751061;"Nossa Senhora Aparecida";2024
2804508;0,0362662844868469;520,051627196333;7415,47227684352;"Nossa Senhora da Glória";2024
2804607;0,0339421703170671;500,937660695469;7360,0968459537;"Nossa Senhora das Dores";2024
2804805;0,0481372129510769;513,998178545716;5461,01783692559;"Nossa Senhora do Socorro";2024
2805406;0,0271318439269981;474,967240356083;8250,3511725327;"Poço Redondo";2024
2805505;0,0346947883340288;514,013008962868;7577,30545671095;"Poço Verde";2024
2805604;0,0222147125782584;467,762797202797;9752,22148112896;"Porto da Folha";2024
2805703;0,0248951336861104;497,774105263158;9907,72366893424;"Propriá";2024
2805901;0,0316268173936241;490,947572254335;7583,04477081794;"Riachuelo";2024
2806701;0,0598826308377546;517,064080846968;4441,08879530551;"São Cristóvão";2024
2807105;0,0414099065186022;527,751229508197;6680,31523770594;"Simão Dias";2024
2807402;0,0339041866746699;512,465312275664;7708,34926032653;"Tobias Barreto";2024
2807600;0,0274070130335239;497,912909482759;9004,7357288036;"Umbaúba";2024
2900702;0,0505922957801007;511,940826061664;5155,3467190997;"Alagoinhas";2024
2901007;0,0425109952761036;515,893090909091;6228,3437305907;"Amargosa";2024
2901106;0,0385284218399402;507,695075376884;6659,37152688948;"Amélia Rodrigues";2024
2901205;0,0265046497689616;495,435691202873;9217,84265525288;"Anagé";2024
2902104;0,0357924482924483;484,485769230769;6519,97223894869;"Araci";2024
2902609;0,0217410264710114;491,65972445465;11063,8623606561;"Baixa Grande";2024
2902708;0,0286156740305943;475,539814814815;7842,54861775673;"Barra";2024
2902807;0,0313112959523361;498,71;7907,36992735453;"Barra da Estiva";2024
2902906;0,0375668212624734;501,888941176471;6675,27708624554;"Barra do Choça";2024
2903201;0,047059704732957;528,447570076772;5893,10051243379;"Barreiras";2024
2903904;0,0311174883640176;500,956516476126;8028,81368680842;"Bom Jesus da Lapa";2024
2904100;0,0396660052910053;494,96447284345;6147,44214988407;"Boquira";2024
2904308;0,0196751777634131;474,590318471338;11357,9821823461;"Brejões";2024
