"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município";"ANO"
1303502;492,767857142857;0,221605813776866;2,22362332803697;"Pauini";2022
1303536;499,4375;0,362510413170274;1,37771904435035;"Presidente Figueiredo";2022
1303569;472,218265306122;0,281639384676357;1,67667695286569;"Rio Preto da Eva";2022
1303601;465,352727272727;0,199109758742786;2,33716684812962;"Santa Isabel do Rio Negro";2022
1303700;438,16;0,145506477649335;3,01127487297129;"Santo Antônio do Içá";2022
1303809;482,077659574468;0,360983806519521;1,33545508376814;"São Gabriel da Cachoeira";2022
1303908;458,465320197044;0,151055522302031;3,03507818324151;"São Paulo de Olivença";2022
1304005;442,876;0,171262033558229;2,58595551389048;"Silves";2022
1304062;474,762474747475;0,240856372050568;1,97114351057234;"Tabatinga";2022
1304104;488,536712328767;0,277735963531418;1,75899694845786;"Tapauá";2022
1304203;482,38373015873;0,288782111827566;1,67040723923636;"Tefé";2022
1304237;426,265420560748;0,14600861971672;2,91945380613672;"Tonantins";2022
1304260;436,442162162162;0,132797890845836;3,28651426150152;"Uarini";2022
1304302;458,889400921659;0,159535265222332;2,8764135646256;"Urucará";2022
1304401;479,638611111111;0,207104041599898;2,31593071485162;"Urucurituba";2022
1400050;479,450769230769;0,38784632034632;1,23618748993842;"Alto Alegre";2022
1400100;531,466331413381;0,822824243108975;0,645905046994335;"Boa Vista";2022
1400159;460,920588235294;0,278038523500852;1,65775800573147;"Bonfim";2022
1400209;488,382564102564;0,347433035714286;1,40568833098586;"Caracaraí";2022
1400308;491,8052;0,467772817460317;1,05137618442679;"Mucajaí";2022
1400472;513,607457627119;0,433655431869718;1,18436763356724;"Rorainópolis";2022
1400506;489,889879518072;0,385162698412698;1,27190374752531;"São João da Baliza";2022
1500107;507,617415121255;0,27767182260029;1,828120010045;"Abaetetuba";2022
1500206;484,356604651163;0,225470118304088;2,14820752432444;"Acará";2022
1500404;485,252347560976;0,224363028039499;2,16279995773434;"Alenquer";2022
1500503;482,624844720497;0,293963771114506;1,64178341736031;"Almeirim";2022
1500602;507,700680713128;0,478707325092103;1,0605659326718;"Altamira";2022
1500701;459,223398058252;0,192319168173599;2,3878191779809;"Anajás";2022
1500800;521,006532312925;0,442679121391993;1,17693947407014;"Ananindeua";2022
1500909;483,670098522168;0,200283701921082;2,41492489844605;"Augusto Corrêa";2022
1500958;490,86513368984;0,273000318013384;1,79803868823982;"Aurora do Pará";2022
1501204;481,571653543307;0,206143775019783;2,33609602568446;"Baião";2022
1501303;509,143213711837;0,407423359674123;1,24966622954333;"Barcarena";2022
1501402;532,14202085546;0,58535299865022;0,909095916622174;"Belém";2022
1501501;508,425582733813;0,324049733301816;1,56897392740722;"Benevides";2022
1501709;498,190913423352;0,322909601695137;1,54281851889217;"Bragança";2022
1501782;481,692990936556;0,29024962926347;1,65958176125457;"Breu Branco";2022
1501808;484,355218658892;0,211804184343644;2,28680665662886;"Breves";2022
1501907;480,185880077369;0,191403545540527;2,50876167795803;"Bujaru";2022
1502103;503,289379275399;0,19685300670451;2,55667610924974;"Cametá";2022
1502152;525,552110939908;0,707120397203042;0,743228611448188;"Canaã dos Carajás";2022
1502202;499,695528978841;0,324263753066431;1,54101568323139;"Capanema";2022
1502301;490,369942481512;0,234971752752575;2,08693145766279;"Capitão Poço";2022
1502400;534,464667161594;0,464406280933614;1,1508558111814;"Castanhal";2022
1502707;493,848370535714;0,393876508778897;1,25381524292157;"Conceição do Araguaia";2022
1502756;483,555136476427;0,247636773249165;1,95267903927131;"Concórdia do Pará";2022
1502806;478,542325581395;0,182101111356837;2,62789349288301;"Curralinho";2022
1502905;482,47360107095;0,195108073532443;2,47285308258001;"Curuçá";2022
1502939;491,866852173913;0,388500812228357;1,26606389663041;"Dom Eliseu";2022
1502954;488,089473684211;0,428089954082253;1,14015633637231;"Eldorado do Carajás";2022
1503044;488,266545454545;0,35317785584179;1,38249478946174;"Floresta do Araguaia";2022
1503093;503,634271356784;0,393880005705986;1,2786489896944;"Goianésia do Pará";2022
1503200;492,306960276339;0,238405574462721;2,06499768885781;"Igarapé-Açu";2022
1503309;482,857847533632;0,198444094179654;2,43321853204911;"Igarapé-Miri";2022
1503606;519,124829545455;0,481888811960179;1,07727097343018;"Itaituba";2022
1503705;482,142884615385;0,340613800279792;1,41551189123675;"Itupiranga";2022
1503804;502,030734094617;0,337581679519675;1,48713856394377;"Jacundá";2022
1503903;496,413925619835;0,312723967662146;1,58738688732723;"Juruti";2022
1504000;477,878007518797;0,197158156797496;2,42383077261993;"Limoeiro do Ajuru";2022
1504059;488,37234836703;0,311786124820368;1,56636973068766;"Mãe do Rio";2022
1504208;519,49284173298;0,563197975376734;0,922398276352966;"Marabá";2022
1504422;506,913270231898;0,302471524725584;1,67590410598747;"Marituba";2022
1504604;473,244206349206;0,156257169799507;3,02862394702543;"Mocajuba";2022
1504703;477,545958986731;0,233396709671237;2,0460697996103;"Moju";2022
1504802;492,592192846034;0,28791873474536;1,7108723170852;"Monte Alegre";2022
1505031;497,867666666667;0,772697172619048;0,644324431755264;"Novo Progresso";2022
1505064;497,492369230769;0,430197288092025;1,15642841784802;"Novo Repartimento";2022
1505106;481,528671328671;0,259013865626907;1,85908453264924;"Óbidos";2022
1505205;477,089823677582;0,198483036170932;2,40368060102989;"Oeiras do Pará";2022
1505304;503,889573333333;0,330930708204406;1,52264374638239;"Oriximiná";2022
1505403;482,87017721519;0,209704168454168;2,30262555472627;"Ourém";2022
1505486;493,591971830986;0,388596592070305;1,27019120060035;"Pacajá";2022
1505502;523,238758888171;0,511738807270895;1,02247230707127;"Paragominas";2022
1505536;525,838340636868;0,709009918987146;0,741651599723814;"Parauapebas";2022
1505700;485,212506203474;0,190854268335424;2,54231938554667;"Ponta de Pedras";2022
1505809;469,667435549525;0,198205420179748;2,36959935365842;"Portel";2022
1505908;479,692278481013;0,279283658050353;1,71758090620013;"Porto de Moz";2022
1506005;456,166524064171;0,192042841633963;2,37533729548552;"Prainha";2022
1506138;513,708052588332;0,56407644446091;0,910706443484419;"Redenção";2022
1506187;490,636856649395;0,41882897981199;1,17144916015515;"Rondon do Pará";2022
1506195;482,202368421053;0,334803822848429;1,44025347237255;"Rurópolis";2022
1506203;489,027528957529;0,254993969627839;1,9178003686568;"Salinópolis";2022
1506302;481,95306836248;0,174360191478067;2,76412330289913;"Salvaterra";2022
1506500;513,912646616541;0,332139591730109;1,54727909412901;"Santa Izabel do Pará";2022
1506708;476,327741935484;0,521151978204217;0,913990087069825;"Santana do Araguaia";2022
1506807;524,298440070505;0,470864174198145;1,11348127294534;"Santarém";2022
1507201;475,610246575342;0,221951200314837;2,14285953804571;"São Domingos do Capim";2022
1507300;486,440062305296;0,467799944489453;1,03984634465099;"São Félix do Xingu";2022
1507458;473,60768;0,383222818488363;1,23585459203125;"São Geraldo do Araguaia";2022
1507607;492,091520912548;0,21853337771266;2,25179112711824;"São Miguel do Guamá";2022
1507706;478,088485915493;0,202250171914806;2,36384711760284;"São Sebastião da Boa Vista";2022
1507904;493,819178082192;0,208628754445402;2,36697563284079;"Soure";2022
1507953;502,386608695652;0,358709486619507;1,40053895264986;"Tailândia";2022
1508001;488,204227642276;0,26980806664558;1,80945007950256;"Tomé-Açu";2022
1508084;512,027726358149;0,577680725333982;0,886350719183375;"Tucumã";2022
1508100;512,619870435807;0,418864720535365;1,22383157450121;"Tucuruí";2022
1508159;485,436041666667;0,462032894023213;1,05065255730965;"Uruará";2022
1508209;484,127982683983;0,216421824320133;2,23696470633136;"Vigia";2022
1508407;494,293863080685;0,534677800269906;0,92447051819089;"Xinguara";2022
1600105;469,520272108844;0,31844776850134;1,4744027704087;"Amapá";2022
1600279;490,683965267728;0,317618916611388;1,54488268678307;"Laranjal do Jari";2022
1600303;516,325797882964;0,575332743799648;0,897438575237372;"Macapá";2022
1600402;467,948070175439;0,202797970220537;2,30745933830876;"Mazagão";2022
1600501;462,746368421053;0,303598953598954;1,52420277782752;"Oiapoque";2022
1600535;487,258881987578;0,329265012447264;1,47983801365964;"Porto Grande";2022
1600600;509,762845394737;0,353713146212662;1,4411758535213;"Santana";2022
1600709;454,650526315789;0,176567968821958;2,5749320748784;"Tartarugalzinho";2022
1701002;497,913913043478;0,385583972289481;1,29132419609409;"Ananás";2022
1702109;533,131709176195;0,694082437575889;0,768110069227768;"Araguaína";2022
1702158;481,232530120482;0,243624441964286;1,97530480209793;"Araguanã";2022
1702208;500,349403508772;0,433604823062199;1,15392951576325;"Araguatins";2022
1702307;460,726987951807;0,462551256613757;0,996056072411727;"Arapoema";2022
1702406;468,896577946768;0,307776111319418;1,52349893543276;"Arraias";2022
1702554;507,540459770115;0,378926866640376;1,3394153448924;"Augustinópolis";2022
1703701;496,34875;0,469717729859239;1,05669579504427;"Brejinho de Nazaré";2022
1705508;517,700737179487;0,566575478071976;0,913736575647773;"Colinas do Tocantins";2022
1706100;494,938323353293;0,549243308434485;0,901127634607006;"Cristalândia";2022
1707009;496,847050847458;0,427729018988979;1,16159303855944;"Dianópolis";2022
1707405;490,193529411765;0,310215688286809;1,58017001692886;"Esperantina";2022
1708205;509,750909090909;0,489594275210084;1,04117007673788;"Formoso do Araguaia";2022
1709302;497,636893939394;0,48417517259429;1,0278034110526;"Guaraí";2022
1709500;538,90795221843;0,875530756583076;0,615521440185174;"Gurupi";2022
1710508;455,117196261682;0,336450156985871;1,3527031770141;"Itacajá";2022
1713205;502,887575221239;0,438799062899888;1,14605435093186;"Miracema do Tocantins";2022
1714203;473,773968253968;0,413831480138587;1,14484757924967;"Natividade";2022
1715101;462,426428571429;0,349373322168699;1,32358826283863;"Novo Acordo";2022
1715754;492,103619909502;0,32756692726842;1,50229946598441;"Palmeirópolis";2022
1716109;520,954133635334;0,634294305293922;0,821312960383481;"Paraíso do Tocantins";2022
1716505;486,784180327869;0,460924736935973;1,056103396758;"Pedro Afonso";2022
1716604;497,45696969697;0,349670775389802;1,42264382587427;"Peixe";2022
1718204;509,836808149406;0,562103620312138;0,90701569910952;"Porto Nacional";2022
1718865;472,154719101124;0,330037520844914;1,43060921646842;"Santa Fé do Araguaia";2022
1720804;501,508085106383;0,329119082225914;1,52378914560213;"Sítio Novo do Tocantins";2022
1720903;473,353333333333;0,425219428373634;1,11319780270577;"Taguatinga";2022
1721000;551,194091638438;1,04515193327945;0,527381784492245;"Palmas";2022
1721208;499,586729678639;0,384905027255774;1,29794805030348;"Tocantinópolis";2022
