"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município"
1303536;491,75608974359;0,0204983981360128;23,9899765084396;"Presidente Figueiredo"
1303569;477,15648;0,00812908496732026;58,6974403537688;"Rio Preto da Eva"
1303601;474,823055555556;0,0103174603174603;46,0213115384615;"Santa Isabel do Rio Negro"
1303700;430,858018018018;0,00915589972165801;47,0579660236815;"Santo Antônio do Içá"
1303809;474,53590504451;0,00878304840169247;54,028610949368;"São Gabriel da Cachoeira"
1303908;453,830526315789;0,00826102675343456;54,9363341702177;"São Paulo de Olivença"
1304005;465,192459016393;0,0159400544959128;29,1838687964131;"Silves"
1304062;460,149493670886;0,00861153369393734;53,4340931621551;"Tabatinga"
1304104;498,99595505618;0,00833333333333333;59,8795146067416;"Tapauá"
1304203;482,576;0,0130781738586617;36,8993412394797;"Tefé"
1304237;436,683278688525;0,00489060489060489;89,2902388265746;"Tonantins"
1304260;440,575111111111;0,000811688311688312;542,788536888889;"Uarini"
1304302;441,68380952381;0,00537437948152234;82,1832196707291;"Urucará"
1304401;429,529421487603;0,0106976854486815;40,1516219137425;"Urucurituba"
1400050;465,856097560976;0,0126908396946565;36,7080594168348;"Alto Alegre"
1400100;532,922803234501;0,0264930466327298;20,1155726112724;"Boa Vista"
1400159;464,745925925926;0,0196078431372549;23,7020422222222;"Bonfim"
1400209;488,128771929825;0,0264772727272727;18,4357647767487;"Caracaraí"
1400308;491,904175824176;0,0322490142553837;15,2533088896526;"Mucajaí"
1400472;502,586704545455;0,0278900112233446;18,0203120221328;"Rorainópolis"
1400506;494,142777777778;0,00511111111111111;96,6801086956522;"São João da Baliza"
1500107;500,712195238095;0,00742347076415545;67,4498777116232;"Abaetetuba"
1500206;478,528;0,00910364145658263;52,5644603076923;"Acará"
1500404;474,957325443787;0,0155647675736961;30,5148999620429;"Alenquer"
1500503;463,548876404494;0,0118458475540387;39,1317610909532;"Almeirim"
1500602;505,102152839726;0,0140455314106706;35,9617687698161;"Altamira"
1500701;462,517373737374;0,00794665692363902;58,2027610077789;"Anajás"
1500800;518,18248982413;0,0163785463759901;31,637880305651;"Ananindeua"
1500909;481,345205479452;0,0100173392181589;48,0512035178858;"Augusto Corrêa"
1500958;491,586880733945;0,0134294871794872;36,6050374198069;"Aurora do Pará"
1501204;473,877074074074;0,00966187169312169;49,0460947035167;"Baião"
1501303;502,51867525299;0,012797396857949;39,2672573048211;"Barcarena"
1501402;530,098750435489;0,0249096938108463;21,2808216134986;"Belém"
1501501;507,625608065532;0,0160202183825294;31,6865598173815;"Benevides"
1501709;497,400835820896;0,012818418809407;38,8036030977447;"Bragança"
1501782;476,214964028777;0,0103435114503817;46,039970692081;"Breu Branco"
1501808;474,443093179635;0,00957944525488742;49,5271991807224;"Breves"
1501907;465,238506944444;0,00895214521452145;51,969499577573;"Bujaru"
1502103;495,496583092966;0,00593913482119311;83,4290848769496;"Cametá"
1502152;527,198887545345;0,0143811346766246;36,6590605957029;"Canaã dos Carajás"
1502202;494,156806464025;0,012546141902587;39,3871526642092;"Capanema"
1502301;490,112336589031;0,0105499751984127;46,4562548604636;"Capitão Poço"
1502400;532,220620555915;0,0180175477967427;29,5390153288302;"Castanhal"
1502707;492,888974854932;0,0183789332170627;26,8181492926555;"Conceição do Araguaia"
1502756;474,902264150943;0,0150820905285191;31,4878274502423;"Concórdia do Pará"
1502806;472,639622641509;0,00623052959501558;75,8586594339623;"Curralinho"
1502905;478,342809224319;0,00784146597027436;61,0017069560249;"Curuçá"
1502939;493,276161971831;0,0217955259026688;22,631991729616;"Dom Eliseu"
1502954;475,885620915033;0,0126986151603499;37,4753951439475;"Eldorado do Carajás"
1503044;473,102900763359;0,0134756097560976;35,1080885634348;"Floresta do Araguaia"
1503093;497,4585;0,0127702702702703;38,9544222222222;"Goianésia do Pará"
1503200;481,378511128166;0,00735019395064373;65,4919467922349;"Igarapé-Açu"
1503309;468,868641063515;0,00536277037673686;87,4303033927052;"Igarapé-Miri"
1503606;514,78726712856;0,0156271674918084;32,9418154248623;"Itaituba"
1503705;473,865182012848;0,00788473552686381;60,0990585414512;"Itupiranga"
1503804;486,003867243867;0,015391859949771;31,5753826262626;"Jacundá"
1503903;483,418307905687;0,0101947789106259;47,4182237931443;"Juruti"
1504000;462,743920454545;0,00358170087064677;129,196696532334;"Limoeiro do Ajuru"
1504059;492,020426742532;0,0129380490060102;38,0289506179774;"Mãe do Rio"
1504208;516,464957729469;0,0164100858597407;31,472410451948;"Marabá"
1504422;509,120826373626;0,0109285538439896;46,5862943662605;"Marituba"
1504604;466,547635506677;0,00383660474354481;121,604300336556;"Mocajuba"
1504703;475,756768060837;0,00719443867756479;66,1284068685499;"Moju"
1504802;484,082374854482;0,0149475022760559;32,3855026688923;"Monte Alegre"
1504901;464,649007874016;0,00857070084416363;54,2136537399304;"Muaná"
1505031;507,60520661157;0,02578125;19,6889292261458;"Novo Progresso"
1505064;493,79179245283;0,0188355654761905;26,2159260934862;"Novo Repartimento"
1505106;481,704637268848;0,00905906314384377;53,1737807342913;"Óbidos"
1505205;476,657855822551;0,00618671319102354;77,0454102372397;"Oeiras do Pará"
1505304;492,051194184839;0,00895507492359591;54,9466306405012;"Oriximiná"
1505403;482,708909952607;0,0119965948090948;40,2371604304463;"Ourém"
1505486;483,346208651399;0,0136050724637681;35,5269117410882;"Pacajá"
1505502;518,69484669177;0,0228875876775581;22,662713694391;"Paragominas"
1505536;519,801122350674;0,0191575168865879;27,1330113097582;"Parauapebas"
1505700;472,479954648526;0,00460216572504708;102,664698074012;"Ponta de Pedras"
1505809;466,557516629712;0,0073307958641624;63,6435013707778;"Portel"
1505908;464,663231197772;0,0128968253968254;36,0292720805657;"Porto de Moz"
1506005;459,132698412698;0,0101502732240437;45,2335309876306;"Prainha"
1506138;510,894749818709;0,0271302943287868;18,8311539722819;"Redenção"
1506187;501,753566229985;0,0178978919153868;28,0342270811585;"Rondon do Pará"
1506195;491,323319502075;0,014507345491388;33,8672102207628;"Rurópolis"
1506203;483,122464228935;0,0132631948937938;36,425798466929;"Salinópolis"
1506302;472,455108834827;0,0065248530709057;72,4085437174828;"Salvaterra"
1506500;507,252695883134;0,0131240070499454;38,6507485063599;"Santa Izabel do Pará"
1506708;474,055874439462;0,0189470611132736;25,0200213956852;"Santana do Araguaia"
1506807;517,802274066219;0,0179771701235393;28,803325023231;"Santarém"
1507201;466,575266272189;0,00537679308312046;86,7757525832498;"São Domingos do Capim"
1507300;488,645305039788;0,0224346275752773;21,7808520957249;"São Félix do Xingu"
1507458;475,578431372549;0,013383208645054;35,5354567044209;"São Geraldo do Araguaia"
1507607;486,944515765766;0,0116656618368947;41,741696491297;"São Miguel do Guamá"
1507706;469,965367965368;0,00188396855863267;249,454995313964;"São Sebastião da Boa Vista"
1507904;484,747762711864;0,010327380952381;46,9381118937137;"Soure"
1507953;493,875206391478;0,0219278903858343;22,5226958773256;"Tailândia"
1508001;480,051407648495;0,0134475654060908;35,6980161948918;"Tomé-Açu"
1508084;513,472302025783;0,0227560116086236;22,5642485536085;"Tucumã"
1508100;506,860168243954;0,0158392843189784;32,0001938242021;"Tucuruí"
1508159;491,609550561798;0,0190781151170145;25,7682453191281;"Uruará"
1508209;478,875405998537;0,00882624716553288;54,2558345599678;"Vigia"
1508308;454,822378378378;0,0101397058823529;44,8555790133861;"Viseu"
1508407;492,537780061665;0,0186556587809253;26,4015216962087;"Xinguara"
1600105;467,565810055866;0,0165838387241689;28,1940639819685;"Amapá"
1600279;489,673686635945;0,00755063246785101;64,8520092483472;"Laranjal do Jari"
1600303;513,584457869135;0,020436811503679;25,1303613470566;"Macapá"
1600402;462,440549019608;0,00997834158415842;46,3444295947712;"Mazagão"
1600501;454,539211618257;0,00732654537002363;62,040045978285;"Oiapoque"
1600535;495,402488262911;0,00790233013937282;62,6906848392225;"Porto Grande"
1600600;507,786298412698;0,0145034640534133;35,011380491076;"Santana"
1600709;452,447323943662;0,012684811827957;35,6684300942076;"Tartarugalzinho"
1701002;490,685142857143;0,00884722222222222;55,4620569634447;"Ananás"
1702109;526,385050715215;0,0235055701954425;22,3940558062819;"Araguaína"
1702158;469,241162790698;0,00152671755725191;307,352961627907;"Araguanã"
1702208;491,257673758865;0,0121794871794872;40,3348405823068;"Araguatins"
1702307;487,612142857143;0,0102981029810298;47,3497054511278;"Arapoema"
1702406;468,424036144578;0,0175469483568075;26,6954701535238;"Arraias"
1702554;504,88046989721;0,0146915996231065;34,3652483629591;"Augustinópolis"
1703701;468,12;0,0171052631578947;27,3670153846154;"Brejinho de Nazaré"
1705508;518,925459770115;0,0301805247142035;17,1940502918393;"Colinas do Tocantins"
1706100;488,465586592179;0,0231410256410256;21,1082081740665;"Cristalândia"
1707009;478,767394540943;0,0200564971751412;23,870937699647;"Dianópolis"
1707405;476,735730337079;0,00416666666666667;114,416575280899;"Esperantina"
1708205;494,743918367347;0,0246306555863343;20,0865103502094;"Formoso do Araguaia"
1709302;494,102582159624;0,0228511358671909;21,6226705329359;"Guaraí"
1709500;546,705915492958;0,0351505174333283;15,5532821538096;"Gurupi"
1710508;475,351428571429;0,0127749576988156;37,2096283822138;"Itacajá"
1713205;503,729966101695;0,0149416099773243;33,7132321661566;"Miracema do Tocantins"
1714203;465,904768211921;0,0240695792880259;19,3565812944516;"Natividade"
1715101;456,372158590308;0,0136498562679665;33,4342098283718;"Novo Acordo"
1715754;487,448970588235;0,0116697607260726;41,7702626497881;"Palmeirópolis"
1716109;524,905158562368;0,0270978210477515;19,3707515315488;"Paraíso do Tocantins"
1716505;470,167508305648;0,0168014600629831;27,9837291844367;"Pedro Afonso"
1716604;480,152941176471;0,00840336134453781;57,1382;"Peixe"
1718204;502,849585406302;0,021888513935758;22,9732172262652;"Porto Nacional"
1718865;458,470471698113;0,00462410044403614;99,1480347900787;"Santa Fé do Araguaia"
1720804;492,822749140893;0,00709752444023967;69,4358650386347;"Sítio Novo do Tocantins"
1720903;473,242801302932;0,0167955002513826;28,1767612884275;"Taguatinga"
1721000;548,338838896952;0,0311017385142676;17,6304883614595;"Palmas"
1721208;491,2213354531;0,00967050484415142;50,7958315899282;"Tocantinópolis"
1722081;486,168187134503;0,00847924773022049;57,3362405018282;"Wanderlândia"
1722107;493,596025641026;0,0134114583333333;36,8040531740105;"Xambioá"
2100055;516,452488986784;0,0109373156342183;47,2193092216357;"Açailândia"
2100204;487,366176470588;0,00415343915343915;117,340391532409;"Alcântara"
