"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1100015;"RO";66,0714285714286;33,9285714285714;0,892857142857143;29,4642857142857;6,25;53,5714285714286;2,38095238095238;7,44047619047619;0,578962939342404;479,210900473934;511,277433628319;489,949557522124;519,709952606635;653,239436619718;527,61261380323
1100023;"RO";63,6038795303726;36,3961204696274;1,78662582950485;33,1291475242471;9,23940786115365;51,8121490556406;3,67534456355283;0,35732516590097;0,731630610966369;484,50846605197;512,093003802281;501,298028809704;527,781307627829;631,38014527845;528,60760754717
1100049;"RO";62,7221702525725;37,2778297474275;1,40318054256314;34,845650140318;8,93358278765201;50,9822263797942;1,9176800748363;1,9176800748363;0,832843287377315;488,652384393064;518,473019125683;506,959781867757;534,1715835141;646,013071895425;535,263246327684
1100056;"RO";60,2446483180428;39,7553516819572;1,22324159021407;34,2507645259939;8,56269113149847;52,9051987767584;2,44648318042813;0,611620795107034;0,773632954710936;491,030288461538;515,591189427313;500,661674008811;515,4375;635,813953488372;529,694269005848
1100064;"RO";62,6288659793814;37,3711340206186;2,06185567010309;35,0515463917526;7,7319587628866;52,5773195876289;2,31958762886598;0,257731958762887;0,717735947471772;493,940573770492;511,418992248062;502,313178294574;527,610655737705;644,878048780488;532,81572519084
1100098;"RO";58,2214765100671;41,7785234899329;4,19463087248322;34,3959731543624;8,7248322147651;48,6577181208054;1,51006711409396;2,51677852348993;0,534744693459039;480,203355704698;495,855182926829;482,606707317073;513,045637583893;629,565217391304;515,331429292929
1100106;"RO";59,7103357472021;40,2896642527979;1,97498354180382;17,577353522054;11,3232389730086;62,0803159973667;2,56747860434496;4,47662936142199;0,426371474787373;460,207351225204;478,722722400857;468,135683760684;477,244807467911;564,261083743842;485,335553206483
1100114;"RO";65,2136006974717;34,7863993025283;2,9642545771578;27,3757628596338;9,24149956408021;57,279860505667;2,615518744551;0,523103748910201;0,651165998948257;472,143015873016;504,328064992614;497,022633136095;513,004761904762;618,354430379747;518,617165932452
1100122;"RO";63,0982367758186;36,9017632241814;1,9311502938707;30,2267002518892;8,77413937867338;56,0033585222502;2,68681780016793;0,377833753148615;0,722270201111511;480,89175035868;506,743507362784;498,228542780749;517,763558106169;626,685714285714;523,290854813836
1100130;"RO";68,9732142857143;31,0267857142857;2,23214285714286;22,7678571428571;12,0535714285714;60,0446428571429;2,90178571428571;0;0,606483179209184;470,446124031008;500,723297491039;488,089964157706;502,332945736434;598,403041825095;510,049507710558
