"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1100015;"RO";61,8739903069467;38,1260096930533;0,969305331179321;29,5638126009693;5,97738287560582;57,0274636510501;1,61550888529887;4,84652665589661;0,459491435238608;481,982845188285;497,09568627451;511,583921568627;496,975732217573;582,024291497976;512,255514322917
1100023;"RO";65,3218059558117;34,6781940441883;1,39289145052834;24,9759846301633;13,088376560999;56,4361191162344;3,77041306436119;0,336215177713737;0,493615108474619;477,017094017094;491,109696569921;506,644495715227;492,519017094017;539,239646978955;500,021234689414
1100049;"RO";61,9660739832414;38,0339260167586;1,28755364806867;27,3656243613325;9,99386879215205;56,2640506846515;2,67729409360311;2,41160842019211;0,581420963820565;491,818754277892;503,24664516129;517,913677419355;514,927857631759;570,892143808256;517,857808641975
1100056;"RO";60,7535321821036;39,2464678178964;2,98273155416013;30,6122448979592;8,47723704866562;54,3171114599686;3,13971742543171;0,470957613814757;0,505444045750168;480,713259668508;491,171875;502,547916666667;501,838121546961;551,832460732984;505,383871527778
1100064;"RO";61,9760479041916;38,0239520958084;1,79640718562874;28,7425149700599;8,53293413173653;58,9820359281437;1,49700598802395;0,449101796407186;0,568462331289801;493,984;510,065298507463;515,020895522388;519,154;576,425855513308;521,539758364312
1100098;"RO";61,609907120743;38,390092879257;1,96078431372549;28,8957688338493;11,3519091847265;53,9731682146543;1,75438596491228;2,0639834881321;0,445847973692401;489,435873015873;513,674921630094;499,6671875;514,964444444444;580,519480519481;518,117817337461
1100106;"RO";60,543549443353;39,456450556647;1,47347740667976;12,7373935821873;13,3922724296005;68,8932547478717;1,80091683038638;1,70268500327439;0,361050465170062;450,743369175627;462,519301164725;481,504401993355;456,70752688172;498,257839721254;468,856065461517
1100114;"RO";63,8804677349502;36,1195322650498;1,86227804244262;22,8670420095279;11,5201385881334;59,9393676916414;3,63793850151581;0,173235166738848;0,491798440539779;466,245222072678;483,845556946183;497,92784019975;483,815074024226;527,315175097276;490,778872366791
1100122;"RO";61,0270362183302;38,9729637816698;1,56435980275463;24,7066825369835;11,5796633225642;58,5784730488012;2,7206257439211;0,850195544975344;0,55234380079857;482,771277189069;491,986450283359;508,034585692229;502,563022866704;551,490258030542;506,359387355147
1100130;"RO";65,132336018412;34,867663981588;1,72612197928654;20,5983889528193;11,8527042577675;62,0253164556962;3,56731875719217;0,230149597238205;0,446447408077155;475,055737704918;483,923255813953;493,643895348837;481,262950819672;519,214501510574;489,415968992248
1100148;"RO";62,0102214650767;37,9897785349233;2,55536626916525;30,1533219761499;8,68824531516184;54,6848381601363;3,23679727427598;0,681431005110733;0,362388655968298;481,328571428571;498,879274611399;508,637823834197;499,624175824176;537,204301075269;503,884769230769
1100155;"RO";64,3088903309539;35,6911096690461;1,55743024010383;25,7624918883842;11,3562621674238;56,8462037637897;4,21804023361454;0,259571706683971;0,500858865609839;477,4413153457;489,900322061192;504,950641025641;498,630860033727;537,844112769486;500,102923280423
1100189;"RO";61,6566466265865;38,3433533734135;1,33600534402138;27,3213092852371;8,3500334001336;59,5858383433534;2,47160988643955;0,935203740814963;0,539352912173553;484,606923076923;495,452680652681;511,998601398601;505,066153846154;557,810218978102;509,360131477185
1100205;"RO";60,2368245496998;39,7631754503002;2,08805870580387;18,679119412942;11,5343562374917;64,0360240160107;2,8418945963976;0,820547031354236;0,55056155775985;474,913416320885;489,451448814606;505,749609871167;488,212391304348;554,813764416714;501,046901974908
1100254;"RO";61,5676359039191;38,4323640960809;0,505689001264223;30,9734513274336;7,33249051833123;58,5335018963338;2,52844500632111;0,126422250316056;0,459351483956414;477,344859813084;491,152631578947;505,548245614035;490,205295950156;532,312312312312;497,861196705426
1100288;"RO";63,25532658051;36,74467341949;1,57177785539644;26,0915123995809;10,8976597974153;57,8763534753755;3,10862731400629;0,454069158225637;0,476311821498252;482,68138832998;502,422299306244;498,784737363726;494,400301810865;566,638655462185;507,673907425581
1100304;"RO";62,1878121878122;37,8121878121878;1,24875124875125;33,2917082917083;9,89010989010989;52,3476523476523;2,27272727272727;0,949050949050949;0,636861625477697;488,717432784042;506,188495575221;518,202730923695;512,595923677363;536,139188069594;511,455940409683
1100320;"RO";64,9032258064516;35,0967741935484;1,29032258064516;24;10,3225806451613;61,1612903225806;2,58064516129032;0,645161290322581;0,409369815668203;468,648888888889;483,193801652893;498,700826446281;480,738222222222;539,829787234043;491,816160593792
1100346;"RO";63,1172839506173;36,8827160493827;2,62345679012346;25,1543209876543;9,10493827160494;58,641975308642;3,7037037037037;0,771604938271605;0,436097026259063;464,00871559633;484,8;493,19525862069;475,200917431193;545,535714285714;492,283462643678
