"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1100015;"RO";60,0660066006601;39,9339933993399;0,66006600660066;29,042904290429;5,61056105610561;53,1353135313531;1,32013201320132;10,2310231023102;0,662898462465294;479,565104166667;500,269117647059;479,372549019608;506,915625;627,772020725389;516,61325203252
1100023;"RO";66,0062565172054;33,9937434827946;1,98123044838373;29,2492179353493;11,8352450469239;53,2325338894682;3,59749739311783;0,104275286757039;0,681248758627539;474,768368277119;496,822350993377;483,237024793388;513,068732907931;602,480752780154;511,97392092257
1100049;"RO";62,9193109700816;37,0806890299184;1,63191296464189;34,4061650045331;8,70353581142339;50,0453309156845;2,08522212148685;3,12783318223028;0,794031564348314;487,83162202381;509,059584775086;491,654394463668;525,835491071429;624,706734250543;524,962061464088
1100056;"RO";68,7116564417178;31,2883435582822;2,76073619631902;27,9141104294479;11,3496932515337;53,9877300613497;3,68098159509202;0,306748466257669;0,67596680543383;472,296153846154;492,792920353982;475,475663716814;494,889423076923;611,531531531532;508,957973568282
1100064;"RO";62,8571428571429;37,1428571428571;0,357142857142857;34,2857142857143;8,57142857142857;53,2142857142857;3,57142857142857;0;0,761889880952381;484,868888888889;514,216216216216;491,056989247312;534,442777777778;609,45652173913;525,272354497355
1100098;"RO";58,7542087542088;41,2457912457912;1,17845117845118;38,5521885521886;7,23905723905724;45,7912457912458;2,52525252525253;4,71380471380471;0,512684413883909;472,927857142857;489,77;476,771;513,331785714286;601,468531468532;507,878728070175
1100106;"RO";62,5553914327917;37,4446085672083;2,21565731166913;17,2082717872969;13,2200886262925;63,2200886262925;2,14180206794682;1,99409158050222;0,46715691015451;455,078791469194;477,189108910891;465,12096597146;481,097037914692;558,949880668258;484,818103070175
1100114;"RO";67,9964539007092;32,0035460992908;5,31914893617021;26,7730496453901;9,04255319148936;54,5212765957447;4,16666666666667;0,177304964539007;0,616099924012158;472,849572649573;494,413050075873;475,752272727273;497,57641025641;595,320512820513;505,180656108597
1100122;"RO";63,7730176625329;36,2269823374671;2,25479143179256;29,7632468996618;10,6726794438181;54,1149943630214;2,40511086057873;0,789177001127396;0,693123333512285;475,665653896962;494,829451632779;478,465147783251;506,98099009901;596,44908616188;507,729689352136
1100130;"RO";66,1870503597122;33,8129496402878;0,959232613908873;26,6187050359712;9,83213429256595;58,273381294964;3,83693045563549;0,479616306954436;0,588550588100948;468,509913793103;489,072111553785;471,607569721116;495,943965517241;579,579831932773;498,820747354497
1100148;"RO";62,1621621621622;37,8378378378378;3,47490347490348;28,5714285714286;9,26640926640927;55,5984555984556;3,08880308880309;0;0,473824845253417;476,652597402597;500,526829268293;475,469512195122;510,852597402597;615,471698113208;513,95756097561
1100155;"RO";65,9279778393352;34,0720221606648;1,52354570637119;30,0554016620499;12,1883656509695;54,016620498615;2,21606648199446;0;0,653705810579079;477,967538126362;497,161522633745;481,372839506173;509,702614379085;602,076271186441;512,132113156101
1100189;"RO";66,6666666666667;33,3333333333333;1,58730158730159;32,8571428571429;8,09523809523809;53,1746031746032;3,65079365079365;0,634920634920635;0,704936224489796;473,542287234043;494,922249388753;482,635766423358;505,617819148936;602,857142857143;509,148232445521
1100205;"RO";62,5727304591658;37,4272695408342;2,25026288117771;24,4234139502278;12,043463021381;58,0651945320715;2,45355765860498;0,764107956536979;0,74321174534317;476,145107731305;500,2114655466;482,731318743622;505,316197718631;608,734946941696;512,368932082721
1100254;"RO";60,6382978723404;39,3617021276596;2,12765957446809;30,5851063829787;5,85106382978723;59,0425531914894;2,12765957446809;0,265957446808511;0,663587575987842;481,013452914798;493,777959183673;474,728571428571;511,655605381166;583,966244725738;505,657489878542
1100288;"RO";66,7574931880109;33,2425068119891;1,77111716621253;31,1307901907357;9,40054495912807;55,0408719346049;2,52043596730245;0,136239782016349;0,659104142338134;475,761839323467;495,202639593909;475,0761663286;502,183826638478;585,204616998951;505,234109657948
1100304;"RO";63,2241813602015;36,7758186397985;1,05793450881612;38,5894206549118;9,37027707808564;48,2115869017632;2,01511335012594;0,755667506297229;0,864454140178322;487,005575221239;513,724402308326;493,730230642504;522,621769911504;600,942587832048;521,28787037037
1100320;"RO";65,8854166666667;34,1145833333333;1,82291666666667;28,90625;9,11458333333333;55,7291666666667;3,125;1,30208333333333;0,556507316468254;466,598689956332;488,193089430894;467,023983739837;496,458951965066;578,143459915612;497,234674796748
